,date,temp_C,precip_mm,wind_avg_ms,sun_hours,humidity_pct,visibility_min_m,visibility_max_m
24794,2018-11-19,5.4,0.2,8.2,1.2,80.0,12000.0,25000.0
24795,2018-11-20,3.5,-0.1,8.3,0.0,76.0,13000.0,25000.0
24796,2018-11-21,3.6,-0.1,4.6,1.2,81.0,6000.0,12000.0
24797,2018-11-22,3.3,0.0,3.8,1.0,85.0,6000.0,10000.0
24798,2018-11-23,3.4,0.0,3.2,0.5,88.0,6000.0,10000.0
24799,2018-11-24,2.6,0.0,4.1,0.0,94.0,600.0,6000.0
24800,2018-11-25,3.8,-0.1,4.6,0.5,91.0,3300.0,9000.0
24801,2018-11-26,4.7,-0.1,4.9,0.0,86.0,4600.0,11000.0
24802,2018-11-27,3.2,0.0,3.9,0.0,87.0,3100.0,11000.0
24803,2018-11-28,6.5,2.9,7.8,0.0,94.0,2400.0,12000.0
24804,2018-11-29,10.3,3.6,7.5,0.3,88.0,4600.0,25000.0
24805,2018-11-30,9.1,0.0,6.3,5.6,86.0,11000.0,23000.0
24806,2018-12-01,7.4,1.9,6.5,0.2,95.0,3000.0,19000.0
24807,2018-12-02,12.4,2.0,8.2,0.0,92.0,3000.0,20000.0
24808,2018-12-03,11.2,2.0,7.8,1.0,87.0,7000.0,20000.0
24809,2018-12-04,5.1,0.2,2.2,5.7,85.0,15000.0,42000.0
24810,2018-12-05,6.0,1.5,5.2,0.0,93.0,4100.0,20000.0
24811,2018-12-06,11.3,1.7,6.8,0.0,95.0,2000.0,20000.0
24812,2018-12-07,10.3,9.7,9.5,0.0,88.0,2700.0,23000.0
24813,2018-12-08,9.8,6.1,11.5,0.7,79.0,8000.0,20000.0
24814,2018-12-09,8.1,6.7,9.5,2.8,81.0,4100.0,25000.0
24815,2018-12-10,5.9,2.7,6.5,3.0,78.0,10000.0,32000.0
24816,2018-12-11,4.5,0.9,2.4,2.0,88.0,800.0,25000.0
24817,2018-12-12,2.2,-0.1,2.9,4.6,86.0,300.0,32000.0
24818,2018-12-13,1.6,0.0,5.6,6.3,86.0,7000.0,25000.0
24819,2018-12-14,1.4,0.0,3.5,5.0,84.0,10000.0,18000.0
24820,2018-12-15,0.4,0.6,6.4,0.0,72.0,4400.0,24000.0
24821,2018-12-16,1.7,2.0,4.9,0.0,97.0,200.0,5500.0
24822,2018-12-17,5.3,3.5,5.2,0.8,94.0,500.0,20000.0
24823,2018-12-18,6.5,0.0,6.2,1.0,88.0,2000.0,25000.0
24824,2018-12-19,7.1,0.6,5.8,1.3,90.0,8000.0,25000.0
24825,2018-12-20,7.5,0.8,6.7,0.0,91.0,11000.0,20000.0
24826,2018-12-21,9.5,13.8,8.7,0.0,90.0,5500.0,20000.0
24827,2018-12-22,9.2,9.4,6.7,0.7,88.0,4100.0,20000.0
24828,2018-12-23,6.7,7.3,3.7,0.0,96.0,3700.0,16000.0
24829,2018-12-24,6.5,-0.1,2.2,5.1,83.0,15000.0,25000.0
24830,2018-12-25,5.8,0.0,4.8,2.2,80.0,14000.0,25000.0
24831,2018-12-26,5.3,0.0,3.9,0.0,88.0,5500.0,15000.0
24832,2018-12-27,2.6,0.0,2.0,3.0,86.0,8000.0,17000.0
24833,2018-12-28,5.2,0.0,2.5,0.0,93.0,5500.0,9000.0
24834,2018-12-29,8.7,0.1,7.2,0.0,89.0,3100.0,20000.0
24835,2018-12-30,8.8,0.1,4.5,0.2,91.0,1900.0,20000.0
24836,2018-12-31,9.0,-0.1,4.5,1.6,92.0,5500.0,20000.0
24837,2019-01-01,7.7,0.5,7.6,1.3,76.0,3100.0,25000.0
24838,2019-01-02,5.6,-0.1,4.8,0.4,72.0,12000.0,25000.0
24839,2019-01-03,3.1,-0.1,2.3,4.6,89.0,15000.0,25000.0
24840,2019-01-04,5.4,-0.1,4.5,0.0,84.0,3800.0,25000.0
24841,2019-01-05,7.2,0.1,6.5,0.0,85.0,5500.0,25000.0
24842,2019-01-06,6.2,-0.1,2.6,0.0,83.0,10000.0,25000.0
24843,2019-01-07,7.7,0.7,6.8,0.0,89.0,4000.0,18000.0
24844,2019-01-08,7.2,1.6,11.8,0.2,76.0,7000.0,18000.0
24845,2019-01-09,4.6,0.4,5.5,5.1,75.0,14000.0,32000.0
24846,2019-01-10,3.5,1.3,2.5,0.0,88.0,1700.0,32000.0
24847,2019-01-11,7.4,1.2,5.0,0.9,94.0,600.0,20000.0
24848,2019-01-12,7.9,2.0,8.0,0.0,89.0,2900.0,25000.0
24849,2019-01-13,8.9,4.3,9.5,0.2,88.0,2600.0,20000.0
24850,2019-01-14,4.8,3.5,5.5,2.9,83.0,12000.0,32000.0
24851,2019-01-15,6.9,0.0,7.5,0.7,87.0,11000.0,25000.0
24852,2019-01-16,6.4,4.6,8.1,0.0,90.0,5500.0,25000.0
24853,2019-01-17,3.6,2.1,5.4,0.9,85.0,7000.0,25000.0
24854,2019-01-18,0.2,0.0,3.1,5.2,87.0,400.0,24000.0
24855,2019-01-19,-0.8,0.0,4.0,7.1,85.0,900.0,25000.0
24856,2019-01-20,-1.8,0.0,2.0,7.3,76.0,6000.0,42000.0
24857,2019-01-21,-1.1,0.0,2.8,7.4,89.0,3200.0,25000.0
24858,2019-01-22,-1.2,1.2,6.0,0.2,90.0,1600.0,15000.0
24859,2019-01-23,-0.5,0.0,3.3,0.7,87.0,2600.0,11000.0
24860,2019-01-24,-1.1,-0.1,2.5,1.0,85.0,3300.0,6000.0
24861,2019-01-25,1.9,2.7,5.1,0.0,96.0,600.0,15000.0
24862,2019-01-26,7.5,2.7,7.9,0.0,91.0,3300.0,25000.0
24863,2019-01-27,5.9,10.6,8.4,0.2,89.0,4300.0,25000.0
24864,2019-01-28,4.1,2.3,7.5,2.6,82.0,4900.0,27000.0
24865,2019-01-29,1.6,-0.1,4.7,7.3,82.0,15000.0,32000.0
24866,2019-01-30,0.8,3.5,2.9,0.0,89.0,2000.0,20000.0
24867,2019-01-31,-0.6,0.8,4.3,0.8,95.0,700.0,15000.0
24868,2019-02-01,0.9,0.9,3.9,0.0,95.0,1300.0,20000.0
24869,2019-02-02,2.3,0.9,3.0,0.0,94.0,1600.0,8000.0
24870,2019-02-03,1.8,0.0,3.3,7.6,86.0,4100.0,32000.0
24871,2019-02-04,2.0,2.6,7.6,0.0,91.0,2800.0,25000.0
24872,2019-02-05,4.4,0.0,4.7,0.0,95.0,800.0,12000.0
24873,2019-02-06,5.2,7.9,5.0,0.0,95.0,2200.0,20000.0
24874,2019-02-07,7.6,4.9,10.4,6.7,82.0,4000.0,21000.0
24875,2019-02-08,7.9,1.9,10.2,0.0,88.0,4200.0,25000.0
24876,2019-02-09,8.4,0.1,12.0,6.2,75.0,11000.0,21000.0
24877,2019-02-10,6.1,16.0,6.1,0.2,92.0,3500.0,20000.0
24878,2019-02-11,4.9,0.3,5.7,6.5,82.0,12000.0,20000.0
24879,2019-02-12,5.8,0.0,5.4,5.8,85.0,11000.0,32000.0
24880,2019-02-13,6.2,0.0,5.0,4.1,85.0,10000.0,24000.0
24881,2019-02-14,5.1,0.0,2.7,8.7,78.0,7000.0,28000.0
24882,2019-02-15,7.1,0.0,3.3,9.1,65.0,25000.0,47000.0
24883,2019-02-16,6.4,0.0,3.5,9.1,82.0,7000.0,25000.0
24884,2019-02-17,7.3,0.0,3.7,8.5,75.0,6000.0,25000.0
24885,2019-02-18,7.9,1.0,3.7,8.9,81.0,7000.0,25000.0
24886,2019-02-19,7.2,-0.1,6.5,3.7,87.0,13000.0,20000.0
24887,2019-02-20,7.6,0.0,5.7,7.0,78.0,11000.0,42000.0
24888,2019-02-21,7.8,1.5,5.0,0.7,92.0,2000.0,17000.0
24889,2019-02-22,8.9,0.0,2.1,0.3,92.0,3300.0,20000.0
24890,2019-02-23,7.5,0.0,3.7,9.3,79.0,4500.0,28000.0
24891,2019-02-24,7.0,0.0,1.7,9.5,61.0,13000.0,37000.0
24892,2019-02-25,8.3,0.0,1.5,9.5,57.0,12000.0,42000.0
24893,2019-02-26,9.2,0.0,1.5,9.9,69.0,13000.0,32000.0
24894,2019-02-27,9.4,0.0,2.5,9.7,70.0,5500.0,22000.0
24895,2019-02-28,7.5,1.4,4.3,3.4,92.0,100.0,14000.0
24896,2019-03-01,6.0,-0.1,4.0,0.9,88.0,600.0,25000.0
24897,2019-03-02,8.3,0.1,5.9,3.0,86.0,3200.0,21000.0
24898,2019-03-03,11.0,8.1,10.3,0.0,89.0,3700.0,25000.0
24899,2019-03-04,8.4,1.1,11.5,5.3,76.0,7000.0,25000.0
24900,2019-03-05,7.2,0.4,7.2,7.6,76.0,15000.0,32000.0
24901,2019-03-06,9.4,2.3,6.8,0.0,87.0,8000.0,25000.0
24902,2019-03-07,9.0,14.6,11.2,5.6,81.0,6000.0,32000.0
24903,2019-03-08,7.7,2.5,8.4,5.8,77.0,8000.0,25000.0
24904,2019-03-09,8.6,1.2,9.8,2.9,77.0,4100.0,21000.0
24905,2019-03-10,5.6,12.9,6.5,0.0,84.0,4200.0,32000.0
24906,2019-03-11,5.3,1.4,10.2,5.9,75.0,8000.0,25000.0
24907,2019-03-12,6.6,3.7,10.1,0.0,77.0,8000.0,42000.0
24908,2019-03-13,7.7,2.2,11.3,1.1,77.0,6000.0,17000.0
24909,2019-03-14,8.1,7.6,10.1,1.8,81.0,6000.0,21000.0
24910,2019-03-15,9.2,2.4,9.0,1.8,81.0,3600.0,37000.0
24911,2019-03-16,9.7,5.7,11.9,0.7,80.0,4200.0,32000.0
24912,2019-03-17,6.9,4.8,9.0,7.7,77.0,7000.0,42000.0
24913,2019-03-18,5.3,0.3,5.5,6.7,76.0,13000.0,28000.0
24914,2019-03-19,5.6,0.0,2.8,6.4,83.0,1700.0,37000.0
24915,2019-03-20,9.6,0.3,4.7,2.8,88.0,3400.0,24000.0
24916,2019-03-21,8.1,0.0,3.4,0.0,93.0,1400.0,20000.0
24917,2019-03-22,8.8,0.0,3.0,6.0,91.0,200.0,8000.0
24918,2019-03-23,7.8,0.0,3.3,2.4,84.0,2000.0,23000.0
24919,2019-03-24,5.7,0.0,3.6,7.7,80.0,2200.0,26000.0
24920,2019-03-25,7.5,1.5,9.0,5.7,74.0,9000.0,21000.0
24921,2019-03-26,7.3,0.0,4.1,3.0,78.0,14000.0,27000.0
24922,2019-03-27,9.0,0.0,3.4,7.1,79.0,6000.0,37000.0
24923,2019-03-28,8.1,0.3,1.9,0.0,92.0,300.0,20000.0
24924,2019-03-29,9.3,0.0,1.3,11.0,78.0,100.0,8000.0
24925,2019-03-30,10.6,0.0,2.3,9.6,77.0,1700.0,11000.0
24926,2019-03-31,8.3,0.0,6.4,8.6,70.0,7000.0,42000.0
24927,2019-04-01,8.1,0.0,4.8,11.9,58.0,25000.0,42000.0
24928,2019-04-02,9.6,5.7,4.8,3.8,78.0,3200.0,32000.0
24929,2019-04-03,5.8,7.2,3.6,4.3,87.0,2400.0,32000.0
24930,2019-04-04,6.0,0.0,3.0,2.2,81.0,8000.0,47000.0
24931,2019-04-05,7.8,0.0,3.5,10.8,75.0,10000.0,42000.0
24932,2019-04-06,10.1,0.0,3.7,2.4,85.0,3800.0,12000.0
24933,2019-04-07,14.8,-0.1,3.8,11.3,65.0,2400.0,42000.0
24934,2019-04-08,13.9,0.0,4.8,10.9,65.0,9000.0,27000.0
24935,2019-04-09,9.3,0.0,7.3,11.6,65.0,10000.0,37000.0
24936,2019-04-10,6.3,0.0,7.0,12.5,60.0,25000.0,47000.0
24937,2019-04-11,6.6,0.0,5.0,10.6,60.0,20000.0,47000.0
24938,2019-04-12,6.1,0.0,5.0,7.7,58.0,25000.0,47000.0
24939,2019-04-13,4.1,-0.1,4.9,10.2,69.0,20000.0,47000.0
24940,2019-04-14,5.9,0.0,4.8,11.0,69.0,13000.0,37000.0
24941,2019-04-15,10.4,0.0,5.1,10.4,63.0,11000.0,42000.0
24942,2019-04-16,12.1,0.0,5.4,11.8,55.0,20000.0,42000.0
24943,2019-04-17,12.9,0.0,3.4,3.0,75.0,16000.0,37000.0
24944,2019-04-18,16.1,0.0,5.6,10.9,47.0,22000.0,42000.0
24945,2019-04-19,16.5,0.0,4.4,12.2,51.0,21000.0,42000.0
24946,2019-04-20,16.8,0.0,4.8,13.2,52.0,15000.0,32000.0
24947,2019-04-21,15.1,0.0,3.5,13.2,55.0,7000.0,37000.0
24948,2019-04-22,17.7,0.0,4.9,12.6,45.0,14000.0,47000.0
24949,2019-04-23,16.3,0.0,6.0,12.5,50.0,22000.0,47000.0
24950,2019-04-24,16.9,11.3,6.5,9.6,67.0,10000.0,47000.0
24951,2019-04-25,12.3,3.5,5.8,2.5,79.0,15000.0,37000.0
24952,2019-04-26,12.2,0.0,4.5,7.2,74.0,14000.0,47000.0
24953,2019-04-27,10.2,2.8,7.4,5.0,76.0,6000.0,37000.0
24954,2019-04-28,9.3,2.2,3.2,1.6,84.0,6000.0,37000.0
24955,2019-04-29,10.7,0.0,3.1,9.8,79.0,500.0,47000.0
24956,2019-04-30,10.4,0.0,3.1,0.0,83.0,11000.0,25000.0
24957,2019-05-01,8.7,0.0,2.3,2.1,81.0,6000.0,25000.0
24958,2019-05-02,9.5,0.1,4.0,3.2,87.0,2800.0,25000.0
24959,2019-05-03,7.6,2.5,3.9,2.3,72.0,11000.0,42000.0
24960,2019-05-04,5.9,1.3,5.0,9.4,75.0,12000.0,37000.0
24961,2019-05-05,7.3,0.6,4.8,6.9,69.0,10000.0,42000.0
24962,2019-05-06,7.6,-0.1,3.7,2.1,74.0,20000.0,32000.0
24963,2019-05-07,8.6,1.1,2.7,5.3,76.0,12000.0,32000.0
24964,2019-05-08,10.2,1.5,5.4,3.3,76.0,7000.0,32000.0
24965,2019-05-09,11.9,13.6,4.8,11.8,80.0,5500.0,25000.0
24966,2019-05-10,10.2,-0.1,3.3,6.2,73.0,15000.0,42000.0
24967,2019-05-11,9.5,0.0,4.9,12.7,67.0,20000.0,47000.0
24968,2019-05-12,9.3,0.1,3.9,10.0,68.0,15000.0,47000.0
24969,2019-05-13,9.8,0.0,3.1,12.3,67.0,15000.0,47000.0
24970,2019-05-14,11.2,0.0,4.3,12.6,67.0,20000.0,42000.0
24971,2019-05-15,12.4,0.0,4.4,13.7,55.0,20000.0,47000.0
24972,2019-05-16,12.2,0.0,5.6,7.7,61.0,25000.0,47000.0
24973,2019-05-17,12.4,-0.1,3.8,1.3,74.0,10000.0,42000.0
24974,2019-05-18,14.5,-0.1,2.3,10.1,77.0,3600.0,14000.0
24975,2019-05-19,14.3,0.0,4.2,4.0,86.0,2800.0,9000.0
24976,2019-05-20,12.5,0.0,5.1,0.0,93.0,2300.0,11000.0
24977,2019-05-21,11.5,0.0,6.7,0.0,91.0,1800.0,19000.0
24978,2019-05-22,13.1,0.0,3.3,9.9,69.0,15000.0,42000.0
24979,2019-05-23,15.2,0.0,3.5,14.5,60.0,17000.0,42000.0
24980,2019-05-24,14.0,0.0,4.0,14.5,68.0,15000.0,42000.0
24981,2019-05-25,13.2,0.0,2.4,5.1,74.0,10000.0,42000.0
24982,2019-05-26,16.0,6.6,7.4,3.2,78.0,3800.0,37000.0
24983,2019-05-27,14.1,-0.1,5.6,11.3,73.0,14000.0,32000.0
24984,2019-05-28,11.6,2.3,3.7,4.0,75.0,12000.0,47000.0
24985,2019-05-29,13.4,-0.1,4.0,12.1,65.0,15000.0,47000.0
24986,2019-05-30,16.8,1.5,7.1,3.6,81.0,2100.0,42000.0
24987,2019-05-31,17.0,0.0,5.7,8.7,72.0,12000.0,47000.0
24988,2019-06-01,18.5,0.0,2.8,14.4,72.0,15000.0,47000.0
24989,2019-06-02,22.7,0.1,5.3,11.4,57.0,19000.0,47000.0
24990,2019-06-03,16.5,0.0,4.5,5.7,67.0,14000.0,47000.0
24991,2019-06-04,18.0,14.8,3.9,7.3,69.0,11000.0,37000.0
24992,2019-06-05,15.2,26.0,4.2,0.7,88.0,4700.0,32000.0
24993,2019-06-06,14.1,7.9,4.8,9.4,72.0,10000.0,47000.0
24994,2019-06-07,15.4,3.1,6.0,4.8,73.0,9000.0,47000.0
24995,2019-06-08,14.2,4.2,11.6,4.9,73.0,10000.0,27000.0
24996,2019-06-09,15.3,-0.1,4.2,8.4,73.0,14000.0,37000.0
24997,2019-06-10,17.5,7.5,5.0,5.6,78.0,9000.0,42000.0
24998,2019-06-11,15.1,0.4,3.9,9.4,76.0,10000.0,47000.0
24999,2019-06-12,13.3,13.9,2.7,0.8,86.0,4500.0,47000.0
25000,2019-06-13,14.1,2.4,6.8,2.5,81.0,9000.0,47000.0
25001,2019-06-14,16.1,1.0,3.8,8.7,78.0,13000.0,42000.0
25002,2019-06-15,15.3,26.6,3.4,3.8,82.0,3900.0,47000.0
25003,2019-06-16,16.8,0.1,4.8,10.0,75.0,11000.0,47000.0
25004,2019-06-17,18.6,0.0,3.2,13.0,71.0,15000.0,47000.0
25005,2019-06-18,20.1,0.0,2.7,10.0,71.0,14000.0,42000.0
25006,2019-06-19,18.7,5.7,3.8,5.4,81.0,6000.0,42000.0
25007,2019-06-20,16.6,0.1,4.9,6.8,82.0,4300.0,37000.0
25008,2019-06-21,15.5,0.0,4.5,13.8,75.0,13000.0,47000.0
25009,2019-06-22,17.1,0.0,4.3,14.9,70.0,15000.0,47000.0
25010,2019-06-23,22.5,0.0,3.6,12.9,62.0,20000.0,47000.0
25011,2019-06-24,25.5,0.0,4.2,11.0,60.0,25000.0,47000.0
25012,2019-06-25,25.3,0.0,3.6,9.7,71.0,3500.0,32000.0
25013,2019-06-26,18.6,0.0,4.6,8.4,82.0,4900.0,29000.0
25014,2019-06-27,16.5,0.0,4.9,11.4,73.0,20000.0,32000.0
25015,2019-06-28,18.1,0.0,4.5,10.4,72.0,20000.0,42000.0
25016,2019-06-29,23.4,0.0,3.4,15.5,58.0,15000.0,47000.0
25017,2019-06-30,20.0,0.0,5.0,11.8,69.0,14000.0,42000.0
25018,2019-07-01,18.0,0.0,6.0,12.9,69.0,13000.0,47000.0
25019,2019-07-02,16.9,0.0,3.6,13.6,65.0,20000.0,47000.0
25020,2019-07-03,14.9,0.0,4.0,10.1,65.0,20000.0,47000.0
25021,2019-07-04,16.4,0.0,2.8,13.6,64.0,20000.0,47000.0
25022,2019-07-05,18.0,0.0,4.0,11.9,68.0,20000.0,42000.0
25023,2019-07-06,16.0,0.6,4.0,4.5,79.0,9000.0,32000.0
25024,2019-07-07,14.4,0.0,3.8,6.2,67.0,20000.0,47000.0
25025,2019-07-08,13.9,1.0,4.9,5.1,72.0,20000.0,47000.0
25026,2019-07-09,15.1,0.0,3.2,13.1,66.0,12000.0,42000.0
25027,2019-07-10,15.1,4.4,3.0,0.0,82.0,4400.0,42000.0
25028,2019-07-11,18.4,0.4,3.1,4.7,79.0,5500.0,42000.0
25029,2019-07-12,17.1,8.2,4.0,0.9,88.0,5500.0,25000.0
25030,2019-07-13,16.7,1.3,4.2,1.6,81.0,3000.0,25000.0
25031,2019-07-14,15.3,1.1,3.8,3.1,79.0,5500.0,37000.0
25032,2019-07-15,15.2,-0.1,3.4,0.7,77.0,18000.0,32000.0
25033,2019-07-16,15.9,0.0,2.2,5.2,75.0,13000.0,42000.0
25034,2019-07-17,18.2,0.0,1.5,9.7,71.0,6000.0,47000.0
25035,2019-07-18,18.9,3.4,4.6,2.9,77.0,5500.0,37000.0
25036,2019-07-19,18.8,0.4,2.7,5.7,78.0,400.0,42000.0
25037,2019-07-20,19.2,5.6,6.0,5.4,79.0,11000.0,32000.0
25038,2019-07-21,18.8,0.0,4.4,12.2,64.0,11000.0,47000.0
25039,2019-07-22,20.6,0.0,5.2,11.6,69.0,20000.0,42000.0
25040,2019-07-23,24.3,0.0,2.9,14.9,62.0,17000.0,47000.0
25041,2019-07-24,25.8,0.0,3.8,13.0,61.0,19000.0,37000.0
25042,2019-07-25,28.6,0.0,2.8,13.1,60.0,7000.0,37000.0
25043,2019-07-26,26.9,2.3,5.1,11.7,60.0,11000.0,37000.0
25044,2019-07-27,21.9,0.0,3.5,8.4,77.0,3400.0,37000.0
25045,2019-07-28,19.3,-0.1,4.2,2.9,83.0,4700.0,25000.0
25046,2019-07-29,19.7,0.0,3.0,12.8,68.0,8000.0,47000.0
25047,2019-07-30,22.0,0.0,4.2,13.9,61.0,20000.0,47000.0
25048,2019-07-31,18.1,14.5,6.4,6.5,77.0,6000.0,37000.0
25049,2019-08-01,18.5,1.6,5.6,5.3,82.0,8000.0,25000.0
25050,2019-08-02,18.7,9.0,5.1,3.5,84.0,11000.0,25000.0
25051,2019-08-03,18.0,0.0,3.2,5.4,77.0,15000.0,47000.0
25052,2019-08-04,19.7,0.0,2.1,5.8,75.0,11000.0,42000.0
25053,2019-08-05,20.3,-0.1,5.5,6.5,73.0,8000.0,42000.0
25054,2019-08-06,19.2,-0.1,5.0,8.1,73.0,13000.0,37000.0
25055,2019-08-07,19.3,1.0,6.8,11.7,73.0,15000.0,42000.0
25056,2019-08-08,19.0,-0.1,4.7,11.0,72.0,14000.0,42000.0
25057,2019-08-09,19.6,4.4,5.4,2.0,83.0,8000.0,25000.0
25058,2019-08-10,19.8,0.8,11.6,8.1,67.0,11000.0,25000.0
25059,2019-08-11,18.2,-0.1,7.6,5.0,70.0,14000.0,32000.0
25060,2019-08-12,16.1,7.7,3.7,4.3,82.0,13000.0,32000.0
25061,2019-08-13,14.5,8.5,4.5,7.4,77.0,4000.0,42000.0
25062,2019-08-14,16.1,9.9,5.4,5.5,79.0,6000.0,42000.0
25063,2019-08-15,17.6,6.4,6.9,3.1,79.0,5500.0,32000.0
25064,2019-08-16,17.4,1.4,4.4,4.0,75.0,7000.0,42000.0
25065,2019-08-17,18.1,1.8,6.3,3.1,84.0,4100.0,25000.0
25066,2019-08-18,16.9,0.4,5.4,4.6,82.0,11000.0,37000.0
25067,2019-08-19,17.1,1.6,6.9,10.2,74.0,10000.0,32000.0
25068,2019-08-20,16.3,-0.1,4.8,11.4,75.0,11000.0,37000.0
25069,2019-08-21,16.0,0.0,2.5,9.3,74.0,8000.0,37000.0
25070,2019-08-22,17.0,0.0,3.7,12.6,68.0,10000.0,47000.0
25071,2019-08-23,18.8,0.0,2.2,12.0,70.0,11000.0,47000.0
25072,2019-08-24,21.6,0.0,1.9,13.0,62.0,18000.0,47000.0
25073,2019-08-25,22.9,0.0,1.7,12.7,61.0,13000.0,47000.0
25074,2019-08-26,24.2,0.0,2.7,12.8,63.0,5500.0,37000.0
25075,2019-08-27,25.1,0.2,2.2,12.2,68.0,6000.0,27000.0
25076,2019-08-28,21.7,-0.1,3.5,3.4,76.0,2800.0,24000.0
25077,2019-08-29,18.4,0.0,4.6,7.6,76.0,13000.0,42000.0
25078,2019-08-30,17.3,0.0,3.4,9.7,78.0,6000.0,32000.0
25079,2019-08-31,20.1,1.7,3.2,9.5,68.0,9000.0,47000.0
25080,2019-09-01,16.0,-0.1,4.6,6.5,69.0,20000.0,47000.0
25081,2019-09-02,15.9,0.3,4.8,10.3,67.0,20000.0,47000.0
25082,2019-09-03,17.4,0.1,5.8,4.9,70.0,15000.0,47000.0
25083,2019-09-04,15.3,4.5,5.9,1.8,85.0,3500.0,32000.0
25084,2019-09-05,13.9,1.1,6.9,7.9,69.0,14000.0,37000.0
25085,2019-09-06,14.6,8.1,6.7,1.7,78.0,6000.0,37000.0
25086,2019-09-07,14.6,2.0,3.8,5.8,79.0,500.0,42000.0
25087,2019-09-08,13.6,-0.1,3.1,9.1,71.0,15000.0,37000.0
25088,2019-09-09,13.1,-0.1,2.4,6.2,76.0,15000.0,47000.0
25089,2019-09-10,14.3,-0.1,2.3,2.8,77.0,14000.0,47000.0
25090,2019-09-11,15.6,8.3,6.0,0.0,91.0,1400.0,20000.0
25091,2019-09-12,18.2,0.0,4.7,9.9,80.0,10000.0,32000.0
25092,2019-09-13,16.9,0.7,4.1,8.7,78.0,7000.0,32000.0
25093,2019-09-14,14.6,0.0,1.8,11.6,72.0,15000.0,47000.0
25094,2019-09-15,16.0,0.2,4.0,7.1,80.0,13000.0,32000.0
25095,2019-09-16,13.6,8.0,2.2,0.8,87.0,6000.0,25000.0
25096,2019-09-17,13.2,-0.1,4.5,4.5,69.0,20000.0,37000.0
25097,2019-09-18,13.1,0.0,2.9,6.1,68.0,20000.0,42000.0
25098,2019-09-19,13.0,0.0,1.6,5.1,77.0,15000.0,42000.0
25099,2019-09-20,13.0,0.0,2.6,11.1,78.0,15000.0,37000.0
25100,2019-09-21,16.4,0.0,4.7,11.4,56.0,25000.0,47000.0
25101,2019-09-22,18.7,5.2,4.7,8.8,67.0,11000.0,47000.0
25102,2019-09-23,16.2,0.6,4.1,4.7,84.0,4900.0,42000.0
25103,2019-09-24,15.4,4.2,6.0,0.0,85.0,8000.0,25000.0
25104,2019-09-25,15.6,2.6,5.9,0.8,88.0,7000.0,25000.0
25105,2019-09-26,16.0,9.5,6.2,0.2,92.0,3900.0,20000.0
25106,2019-09-27,15.5,7.4,7.8,4.2,84.0,6000.0,32000.0
25107,2019-09-28,15.7,5.8,8.0,5.8,83.0,13000.0,25000.0
25108,2019-09-29,15.3,18.1,8.4,0.5,90.0,5500.0,20000.0
25109,2019-09-30,14.4,10.7,5.8,3.7,83.0,10000.0,25000.0
25110,2019-10-01,15.1,33.6,6.6,2.1,88.0,6000.0,25000.0
25111,2019-10-02,10.8,3.6,4.5,6.3,78.0,9000.0,42000.0
25112,2019-10-03,11.5,3.8,3.4,5.2,85.0,7000.0,32000.0
25113,2019-10-04,10.4,11.6,4.7,0.5,90.0,5500.0,20000.0
25114,2019-10-05,9.7,0.0,2.8,5.2,83.0,200.0,32000.0
25115,2019-10-06,9.2,12.0,6.8,0.0,88.0,3500.0,25000.0
25116,2019-10-07,9.8,1.5,5.1,0.9,87.0,3100.0,25000.0
25117,2019-10-08,13.7,5.3,5.8,1.2,85.0,4200.0,25000.0
25118,2019-10-09,11.5,18.5,5.9,1.3,83.0,7000.0,32000.0
25119,2019-10-10,12.9,0.4,7.3,7.2,78.0,15000.0,32000.0
25120,2019-10-11,14.7,2.6,9.6,0.0,86.0,9000.0,25000.0
25121,2019-10-12,12.0,11.2,3.2,0.0,95.0,2700.0,15000.0
25122,2019-10-13,15.7,2.5,5.7,1.1,87.0,2500.0,25000.0
25123,2019-10-14,14.1,1.9,3.9,1.2,90.0,12000.0,20000.0
25124,2019-10-15,14.8,0.6,4.3,0.8,88.0,4700.0,25000.0
25125,2019-10-16,13.2,7.2,5.6,2.6,93.0,3800.0,20000.0
25126,2019-10-17,12.8,0.8,4.0,6.5,86.0,2900.0,42000.0
25127,2019-10-18,12.2,3.5,8.0,4.5,83.0,11000.0,32000.0
25128,2019-10-19,11.8,-0.1,5.7,3.1,84.0,15000.0,25000.0
25129,2019-10-20,11.3,-0.1,2.3,0.9,91.0,5500.0,20000.0
25130,2019-10-21,11.9,9.6,4.3,0.8,92.0,4500.0,20000.0
25131,2019-10-22,11.1,0.6,2.3,1.4,93.0,200.0,20000.0
25132,2019-10-23,11.0,-0.1,2.6,3.9,92.0,200.0,14000.0
25133,2019-10-24,14.4,1.0,5.3,4.9,85.0,5500.0,47000.0
25134,2019-10-25,13.7,0.1,7.5,2.2,84.0,14000.0,25000.0
25135,2019-10-26,15.8,3.1,9.3,2.4,77.0,3900.0,42000.0
25136,2019-10-27,10.0,0.3,4.9,4.3,73.0,20000.0,47000.0
25137,2019-10-28,8.0,0.8,1.8,4.7,82.0,14000.0,42000.0
25138,2019-10-29,7.1,0.0,2.6,8.6,82.0,9000.0,47000.0
25139,2019-10-30,5.5,0.0,3.9,8.5,81.0,8000.0,47000.0
25140,2019-10-31,4.3,0.0,3.6,8.1,79.0,9000.0,25000.0
25141,2019-11-01,7.9,3.8,4.6,0.0,93.0,2300.0,11000.0
